model,kind,seed,action_index,action_0,action_1,action_2,action_3,action_4,action_5,action_6
0,chunks,9008,9,0.07817087065204956,0.15067520588042768,-0.10963611373092222,-0.0008478591946257429,-0.01210357367051427,-0.03318773225887236,0.10489932081931441
0,chunks,9008,10,0.07763555666143776,0.151585859527995,-0.11760019762710186,-0.0008179069467249197,-0.012411156533881914,-0.03320090336390372,0.10482445171637199
0,chunks,9008,11,0.07767825213235463,0.15244151152746394,-0.13199981482669904,-0.0008311481647019797,-0.012798623842542458,-0.033164745932286896,0.1008993063525043
0,chunks,9008,12,0.07831454917270321,0.15321269645872596,-0.15061869283235707,-0.0008245413240334948,-0.013644595874231074,-0.03304549787482844,0.10365242601905059
0,chunks,9008,13,0.07854334778212918,0.1537205198945933,-0.16697031374000643,-0.0008399622330747275,-0.014041105363576634,-0.03306710950215816,0.10232765556131676
0,chunks,9008,14,0.07858105052828035,0.15436809723006484,-0.1853191235623415,-0.0008674012255051773,-0.014605318866448678,-0.032989400747409144,0.103324475767343
0,chunks,9008,15,0.07870015364782684,0.15549278270387396,-0.20557411214478863,-0.0008594917650536954,-0.015085809978754718,-0.0329812995288619,0.10894007115237113
0,chunks,9008,16,0.07833388808128937,0.155520913747806,-0.21995122713929716,-0.0008363477072960601,-0.015449080651788849,-0.033076885384146916,0.10820269891646267
0,chunks,9008,17,0.0788456378555567,0.15539955945215528,-0.22939276576822915,-0.0007371595579187196,-0.015885474205766983,-0.03301659859301816,0.10543749407975639
0,chunks,9008,18,0.07941296667802962,0.15640292583812837,-0.23530853707487392,-0.0006664212495470605,-0.016174061767064967,-0.03303090289608465,0.10774428777907666
0,chunks,9008,19,0.08011783468509709,0.15629971060860254,-0.23915468962499017,-0.0006236851653081245,-0.016243018551281293,-0.03303824409608471,0.10529400479112502
0,chunks,9008,20,0.07976464229299135,0.15756113619307902,-0.2389453690509547,-0.0005425423034793504,-0.016391012197261925,-0.033088215998541164,0.11013561871746735
0,chunks,9008,21,0.07972470049486569,0.15844448618035936,-0.23228278321337315,-0.0005206754771131398,-0.016210779907715724,-0.03302610019081519,0.10504911797724881
0,chunks,9008,22,0.07905135978414876,0.15897411029507866,-0.22438787482282452,-0.0005117743070277656,-0.016143704492929477,-0.03303284801903793,0.09953533278181242
0,chunks,9008,23,0.0788725245361214,0.16042631998576146,-0.21845541461252932,-0.00043567670449043807,-0.016112085879083533,-0.03303111817092836,0.09717265253950837
0,chunks,9008,24,0.07911190447181392,0.16105197693581116,-0.21284413235298652,-0.00041015707446288114,-0.015839435306335654,-0.03310713778309028,0.09972056012153296
0,chunks,9008,25,0.07863509474247117,0.16143387962246333,-0.20885829367931624,-0.00040284521768995567,-0.015908561365436433,-0.03305834224291427,0.09746812021190789
0,chunks,9008,26,0.07802836582799545,0.16165580504075716,-0.20351506302723868,-0.0003903244441475996,-0.015487378368932825,-0.033049313812667104,0.09700652566384559
0,chunks,9008,27,0.07736327710721677,0.1618383927677052,-0.20047499843085767,-0.0004539407227971688,-0.015372948547041774,-0.03303947455026751,0.09474135211151535
0,chunks,9008,28,0.07683363297402426,0.16213684237121334,-0.19666170911351305,-0.0004354517242820405,-0.01536989966455149,-0.032978423915911596,0.0936354116617518
0,chunks,9008,29,0.07617231813923485,0.16193524242433627,-0.196130932440331,-0.0004371609489208397,-0.015192549884466278,-0.032965797008200876,0.0994237955040431
0,chunks,9008,30,0.07557757898694514,0.161858320390816,-0.19167918129900002,-0.00036259250873746525,-0.015082457368757471,-0.03293851174133553,0.09901796959486547
0,chunks,9008,31,0.0758898906236456,0.16178114486103,-0.18955725673694707,-0.00023395070041072456,-0.014851957209523743,-0.0330281338277905,0.09802816468273698
0,chunks,9008,32,0.07620609803021297,0.1612944038645951,-0.18780546424302114,-7.028902357759806e-05,-0.014815444133304441,-0.03304617538956497,0.09666907307864937
0,chunks,9008,33,0.07726084047938366,0.16103026075571444,-0.1895827212224337,6.766964092268886e-05,-0.014721180270219684,-0.03309077990007438,0.09961957526063503
0,chunks,9008,34,0.0782842204011495,0.1602895024179018,-0.19374860535165264,0.00023505491597058535,-0.01453972920150541,-0.033171786621718324,0.10693310757711788
0,chunks,9008,35,0.08189957835067184,0.159876810497309,-0.20030649613366722,0.0005618261697677928,-0.014470777737356885,-0.03339370985196706,0.10874034160845861
0,chunks,9008,36,0.0982484677642124,0.16256449057148367,-0.23206916524664772,0.0009566344070733286,-0.014315984561088988,-0.03378379661088629,0.10295042501287871
0,chunks,9008,37,0.12205946736139563,0.16774448959771782,-0.27836896812530487,0.001387622274141821,-0.014096859674090583,-0.03449281359713744,0.10149147969034412
0,chunks,9008,38,0.15458641013419694,0.17575033824607014,-0.33937912168211043,0.0017816969822262272,-0.01375893283675694,-0.03534784675634293,0.10410046159571387
0,chunks,9008,39,0.19019244662308493,0.18416810072231077,-0.40593939266657997,0.002131956794725179,-0.01340408238011809,-0.03617369487550652,0.10711550521845949
0,chunks,9008,40,0.2288205351733223,0.19590579816724746,-0.4838227788146289,0.002265937977094969,-0.013096094949776598,-0.036889028047527285,0.118540559803497
0,chunks,9008,41,0.24650893743060417,0.21424188722309767,-0.5806143033908568,0.0022867025566762874,-0.013491509472441003,-0.03667315655374778,0.11432003519530412
0,chunks,9008,42,0.25879764916894343,0.2323667153077217,-0.6800777214415177,0.002280353115239285,-0.014148021315168026,-0.036264021795840616,0.11686293185311604
0,chunks,9008,43,0.2726699484731147,0.25074689863068145,-0.7771613574613069,0.002317549843027706,-0.01469379836491037,-0.03592327559399231,0.11207101450455359
0,chunks,9008,44,0.28305438262088795,0.2677130234509493,-0.8695925721807884,0.00228014375865647,-0.015315371871486043,-0.03549377277612668,0.11102084269367468
0,chunks,9008,45,0.2913816697102236,0.2852461490020043,-0.9607381293927202,0.002320726126108766,-0.015980960717160028,-0.034943558687524814,0.1047616383075648
0,chunks,9008,46,0.30776775627753394,0.29832231729228903,-1.0267829079582675,0.0021789651593798337,-0.017400138133582894,-0.03466648029389371,0.10752026999074502
0,chunks,9008,47,0.3246253077404415,0.31366974170779927,-1.0841472314384408,0.0019297995785793696,-0.019218986126907874,-0.03438697049657101,0.10532295024745944
0,chunks,9008,48,0.3425234586084954,0.32763021763792377,-1.1368693694792118,0.00153887615577509,-0.020920374761552597,-0.03413504647668228,0.10648224230207567
0,chunks,9008,49,0.358328926496452,0.3399174492167832,-1.1866327874214782,0.0011080644450850476,-0.02265418679120821,-0.03394106963654985,0.09880232299757148
0,chunks,9009,0,0.04314373743979297,0.13564762861779944,-0.03313881752184946,-0.00038870896126229956,-0.009099342992894159,-0.03482726109746739,0.17829998715921677
0,chunks,9009,1,0.0462560196843403,0.13714437795444748,-0.034379644461968374,-0.0004553609103626795,-0.009377785426724274,-0.03477602568466558,0.16560089035509262
0,chunks,9009,2,0.05037733792394188,0.13894155381339812,-0.03877399968216163,-0.0007157908322656325,-0.009609918363129194,-0.03464554727406623,0.15766105146407416
0,chunks,9009,3,0.05499323836793377,0.1404057341610733,-0.042054537472725556,-0.000897014245435526,-0.010148224103114254,-0.03452734062232376,0.15051730105032687
0,chunks,9009,4,0.060046972785728514,0.14293950327335952,-0.04914150822271771,-0.0012276874997221312,-0.010629108900437284,-0.034273896701936354,0.14316055688151585
0,chunks,9009,5,0.06436169816806245,0.14447904594836447,-0.05314103179738135,-0.0013608953126255546,-0.010979485663701272,-0.0342013948391716,0.13878118597578099
0,chunks,9009,6,0.06739669700574819,0.14521501690357552,-0.057417507728123776,-0.0014940211014946663,-0.011409301679312044,-0.034106675000707076,0.13355094540072043
0,chunks,9009,7,0.06960906092525637,0.14657062955369762,-0.05781667848860251,-0.0016114045252261717,-0.011676936879054812,-0.03403767449585393,0.1297876971029595
0,chunks,9009,8,0.07058870033470999,0.1469797373187557,-0.05928915436509917,-0.0016698267295506145,-0.01181895294522284,-0.033947938761765745,0.12632573799249228
0,chunks,9009,9,0.07175970646049984,0.14778480449047826,-0.061024536103768845,-0.0017234899775224225,-0.011959883233917726,-0.03388379122940444,0.12673698749022952
0,chunks,9009,10,0.07222454448452736,0.14829428445402643,-0.0619081857372194,-0.0018293509773863368,-0.0120623961039432,-0.0338013398714997,0.1267247844159704
0,chunks,9009,11,0.07338014809955717,0.14869761109591345,-0.06216619618765496,-0.0018364759365382234,-0.012107548970265045,-0.033761128279120714,0.12294707812805467
0,chunks,9009,12,0.07331703933624381,0.14850982669551813,-0.06201062779079359,-0.001829247666162168,-0.01222277970418083,-0.03376708166667658,0.1198973707001672
0,chunks,9009,13,0.07461075995573258,0.14930328761113032,-0.06286760299324289,-0.0019336105556279756,-0.012611303288120365,-0.0336998350507785,0.1215930674537386
0,chunks,9009,14,0.07519505320828644,0.14952416383654657,-0.06409418178187025,-0.0019347409249389183,-0.012853526942208865,-0.03368021990639014,0.12295438818220022
0,chunks,9009,15,0.07519801453509142,0.14974518441400303,-0.06405106878077331,-0.0019491609454662287,-0.012929323399042195,-0.03370779038510425,0.12469980546282164
0,chunks,9009,16,0.07564222258427328,0.1501477505670929,-0.0642044119904813,-0.0020018764252510974,-0.01294269901676924,-0.033698722615291735,0.12049697199625171
0,chunks,9009,17,0.07606486170132988,0.15033415482115262,-0.06530618559464291,-0.0020024490311287206,-0.012919060504618999,-0.03363847154394193,0.12010488191462178
0,chunks,9009,18,0.07586711188117926,0.15003350120844527,-0.06466836351196309,-0.0020061401126727457,-0.01297654335352449,-0.03368176944815853,0.11772368335974939
0,chunks,9009,19,0.07616134859024691,0.15019491495564274,-0.06560992364108062,-0.001967331026724141,-0.013052439440718383,-0.03373249126107942,0.11592901348397135
0,chunks,9009,20,0.07619191887244706,0.15027551268501596,-0.0654606831201867,-0.002044508612379905,-0.012699273027358588,-0.0337159883134163,0.12090780882964203
0,chunks,9009,21,0.076778938712486,0.15088695976105945,-0.06559288705193748,-0.0019999859665555332,-0.01295420293791675,-0.03370253855313041,0.11497084003093541
0,chunks,9009,22,0.07706532971120753,0.15104146573501603,-0.06452197401210946,-0.0020211489485892223,-0.013036390247102014,-0.03364905204297818,0.11396741351085526
0,chunks,9009,23,0.0779059041304872,0.15114500487643695,-0.0665110409936853,-0.002021889899032504,-0.013129838688886229,-0.03368134326953394,0.11229349953959664
0,chunks,9009,24,0.07815261515570913,0.15137227836178116,-0.06675340559694858,-0.002010900631387939,-0.013147241114293176,-0.03368766082126069,0.11675428322577519
0,chunks,9009,25,0.07759938874930138,0.1513547589531947,-0.06661659830927423,-0.0020166860599413884,-0.013014018878372545,-0.03376738654830802,0.11553032077279059
0,chunks,9009,26,0.07813959615188969,0.15148582004335362,-0.0668216214906197,-0.002028689691476941,-0.013181777059862053,-0.033754899514607424,0.10943379456744415
0,chunks,9009,27,0.07758828377378271,0.15219798611486188,-0.06745499319899272,-0.002063516315264395,-0.013267434020536104,-0.033739203028033925,0.11006723433997664
0,chunks,9009,28,0.07841161388148463,0.1522939626176888,-0.06799017852422241,-0.0020511658392408957,-0.013294283919065704,-0.03372130352580098,0.1082651880889973
0,chunks,9009,29,0.07888771036443228,0.15322889909504325,-0.06806867200105823,-0.002097664873701539,-0.013387262260313663,-0.03375114477164818,0.10825074483685485
0,chunks,9009,30,0.07878791003973042,0.1532853160972919,-0.06768018213891577,-0.0021074190937437546,-0.013313010557711611,-0.03381893777039831,0.11048567598776032
0,chunks,9009,31,0.07919693427623242,0.15344860290023052,-0.06859862813647746,-0.0020817807241617654,-0.013438651213378802,-0.033840489295614305,0.10877524122179869
0,chunks,9009,32,0.0795454499388108,0.15349598557723143,-0.06813406468852849,-0.002097477390194541,-0.013513205676202764,-0.03381382581243459,0.10633385999333075
0,chunks,9009,33,0.07933134962218515,0.15408544889378661,-0.06764791692519162,-0.0020807069904935616,-0.013425741827047796,-0.03379963734253273,0.10764812224823035
0,chunks,9009,34,0.07923738166673942,0.15460255310960447,-0.06720477090359402,-0.0021844271630619416,-0.013609032671934824,-0.03377850762487851,0.10857483372931621
0,chunks,9009,35,0.07965449538134284,0.154300357394614,-0.06793707999577464,-0.002094689744799863,-0.013502637119702496,-0.03389231261636491,0.10719208393083918
0,chunks,9009,36,0.08106009637207327,0.15485458473023406,-0.06811765393327224,-0.0021534818384599877,-0.013770273286730318,-0.033767531886146666,0.10519201774538456
0,chunks,9009,37,0.08101627234673377,0.1548794555305264,-0.06848102699542082,-0.0021982747730069484,-0.013596897113647036,-0.03378721041094586,0.10495214185572102
0,chunks,9009,38,0.08156919178633858,0.1553929967154983,-0.06848016473539888,-0.0022043418174115346,-0.013802491617309752,-0.033794859770874465,0.10567745839749426
0,chunks,9009,39,0.0816281835831182,0.1552171407227177,-0.06957793300268438,-0.0022117868655925567,-0.013822487333946538,-0.033804983152357124,0.10814368791485215
0,chunks,9009,40,0.08239262120682968,0.15596790512146336,-0.06853815867558409,-0.0022185042434120427,-0.013828039550156638,-0.03382842516224119,0.10863894408321376
0,chunks,9009,41,0.08256521780600876,0.1560268500448063,-0.06956944947666208,-0.002208652766300572,-0.013825601991820495,-0.03383846549353034,0.1054639045979597
0,chunks,9009,42,0.08197563389032161,0.15622732334161352,-0.06913453664753201,-0.002162331841171577,-0.013742078861975622,-0.03385811888471834,0.10525179512363937
0,chunks,9009,43,0.08329450773078191,0.15689879270012924,-0.07033864104591013,-0.002159835966984665,-0.013982812897080926,-0.033777152595405445,0.10363179280170426
0,chunks,9009,44,0.08245817667613131,0.1569689970826079,-0.06953098155374784,-0.002180830604452695,-0.013969588175822308,-0.03374804240981428,0.10305176358607399
0,chunks,9009,45,0.08266174080866731,0.15726682702857764,-0.06928429174295515,-0.0021937818088798673,-0.01395046688487436,-0.03371935567093345,0.10452868928372466
0,chunks,9009,46,0.08375791926201923,0.15804942633336,-0.07083955848897763,-0.0022374283598996627,-0.014003427676152288,-0.033610593246788556,0.10009749952642572
0,chunks,9009,47,0.08415079162762457,0.15815121916717262,-0.06934428835157844,-0.0021991903174661226,-0.013906277434466322,-0.03366672206441326,0.09813946615230806
0,chunks,9009,48,0.08470623000070068,0.1590018399699233,-0.06902071832463612,-0.0023016277903741235,-0.014170497150683331,-0.03374240046048408,0.09995566089518206
0,chunks,9009,49,0.08524703328002414,0.15927801006829978,-0.06970650709789118,-0.002415963435344991,-0.014245674545082083,-0.03382327167918072,0.10235961862568808
0,executed,9000,0,0.06171376630663872,0.08336472511291504,-0.09569541364908218,-0.012716874480247498,-0.052801463752985,-0.02415349707007408,0.21480917930603027
0,executed,9000,1,0.08209450542926788,0.08829240500926971,-0.06704545021057129,-0.010439421981573105,-0.06502147763967514,-0.025482449680566788,0.21103893220424652
0,executed,9000,2,0.10186801850795746,0.09159979969263077,-0.04313408583402634,-0.008331671357154846,-0.07593697309494019,-0.027033424004912376,0.20797614753246307
0,executed,9000,3,0.121994249522686,0.09549251943826675,-0.015132972039282322,-0.006037472281605005,-0.08822189271450043,-0.028590502217411995,0.20846609771251678
0,executed,9000,4,0.13974317908287048,0.100278340280056,0.009755635634064674,-0.004196539521217346,-0.10067649930715561,-0.029747402295470238,0.20167477428913116
0,executed,9001,0,0.07141938805580139,0.1292954832315445,-0.0274199265986681,-0.0009043448371812701,-0.010370692238211632,-0.03471819683909416,0.15117596089839935
0,executed,9001,1,0.07111316174268723,0.1287120282649994,-0.025691095739603043,-0.0009281806414946914,-0.01051214151084423,-0.03484401851892471,0.14510025084018707
0,executed,9001,2,0.07375181466341019,0.12897664308547974,-0.022030767053365707,-0.001006217091344297,-0.010524753481149673,-0.03496144339442253,0.14094403386116028
0,executed,9001,3,0.07442149519920349,0.12969908118247986,-0.018136445432901382,-0.0011970237828791142,-0.010445923544466496,-0.03519367054104805,0.13998611271381378
0,executed,9001,4,0.07577911764383316,0.13006922602653503,-0.01404972281306982,-0.0013235486112535,-0.010650894604623318,-0.035431742668151855,0.14302517473697662
0,executed,9002,0,0.031876157969236374,0.19850294291973114,0.01961975172162056,0.0006022913730703294,-0.023235483095049858,-0.03243979439139366,0.22842544317245483
0,executed,9002,1,0.031437162309885025,0.2045537382364273,0.016725005581974983,0.000528654083609581,-0.025498611852526665,-0.031689852476119995,0.20948173105716705
0,executed,9002,2,0.032716382294893265,0.21128225326538086,0.013513419777154922,0.00014104365254752338,-0.028069065883755684,-0.030603159219026566,0.1915270835161209
0,executed,9002,3,0.03250187635421753,0.21751491725444794,0.010554616339504719,-1.980547676794231e-05,-0.030415184795856476,-0.029504530131816864,0.18156448006629944
0,executed,9002,4,0.0316922701895237,0.2240556925535202,0.005740758031606674,-0.00027204109937883914,-0.03281649202108383,-0.028560101985931396,0.16833296418190002
0,executed,9003,0,0.038488857448101044,0.10237777978181839,0.0886002779006958,0.0009685216355137527,0.002906440757215023,-0.03338376805186272,0.1843906193971634
0,executed,9003,1,0.04247530922293663,0.10666835308074951,0.07974018901586533,0.000864658912178129,0.0021271880250424147,-0.03284653648734093,0.17981664836406708
0,executed,9003,2,0.04680698737502098,0.11102905124425888,0.06974515318870544,0.0005780559731647372,0.001346917008049786,-0.03224670886993408,0.16624553501605988
0,executed,9003,3,0.04823005199432373,0.11453673243522644,0.06201735511422157,0.00035494749317876995,0.0005076008383184671,-0.03198486194014549,0.16570064425468445
0,executed,9003,4,0.052251387387514114,0.11919622123241425,0.05100768432021141,0.00020168285118415952,-0.0004945567343384027,-0.0313975028693676,0.1534934639930725
0,executed,9004,0,0.02957065775990486,0.1265050768852234,0.04584614187479019,-0.008560806512832642,-0.027248535305261612,-0.032026369124650955,0.21217288076877594
0,executed,9004,1,0.025661906227469444,0.13512367010116577,0.03916071727871895,-0.010232807137072086,-0.029675114899873734,-0.03166757896542549,0.20100171864032745
0,executed,9004,2,0.022961048409342766,0.14419642090797424,0.029652785509824753,-0.011994516476988792,-0.031895074993371964,-0.03127848729491234,0.19969762861728668
0,executed,9004,3,0.018775466829538345,0.15296155214309692,0.01864778995513916,-0.013779548928141594,-0.0340103916823864,-0.03108893148601055,0.19624203443527222
0,executed,9004,4,0.015391500666737556,0.1625717729330063,0.009034090675413609,-0.015692582353949547,-0.03652537241578102,-0.030758775770664215,0.18088680505752563
0,executed,9005,0,0.06594977527856827,0.11780165135860443,-0.010085885412991047,0.00029938051011413336,-0.005961775779724121,-0.03510092571377754,0.1365210860967636
0,executed,9005,1,0.06641978770494461,0.11847738921642303,-0.016081061214208603,0.00021116052812431008,-0.006370898801833391,-0.0350949652493,0.1117333397269249
0,executed,9005,2,0.06923728436231613,0.12024974077939987,-0.026212094351649284,-1.1813991477538366e-05,-0.0065498193725943565,-0.034766267985105515,0.09093372523784637
0,executed,9005,3,0.07122328877449036,0.12158393114805222,-0.03400041535496712,-0.0002834932238329202,-0.0068434011191129684,-0.0345819890499115,0.06047452986240387
0,executed,9005,4,0.07283185422420502,0.12286028265953064,-0.04279128462076187,-0.0004096555639989674,-0.007266596890985966,-0.03442201390862465,0.03910895064473152
0,executed,9006,0,0.030426589772105217,0.16526825726032257,0.20369312167167664,0.000502538401633501,-0.006055254023522139,-0.03286495432257652,0.18877336382865906
0,executed,9006,1,0.036477357149124146,0.18226565420627594,0.1156085655093193,4.164575875620358e-05,-0.006657113321125507,-0.032555148005485535,0.18237923085689545
0,executed,9006,2,0.042690347880125046,0.19896304607391357,0.023595213890075684,-0.0004567498399410397,-0.0073441616259515285,-0.03242631256580353,0.1752648949623108
0,executed,9006,3,0.051350854337215424,0.21733930706977844,-0.08031913638114929,-0.001054112915880978,-0.007995683699846268,-0.03211814910173416,0.17101635038852692
0,executed,9006,4,0.0586228109896183,0.2378491759300232,-0.18734118342399597,-0.001534240203909576,-0.008745591156184673,-0.032140400260686874,0.16419704258441925
0,executed,9007,0,0.05793963745236397,0.11789344996213913,-0.01851741224527359,-0.0009422790026292205,-0.012416302226483822,-0.03468810394406319,0.346419095993042
0,executed,9007,1,0.06060829013586044,0.12012013047933578,-0.020931782200932503,-0.0012565638171508908,-0.013822471722960472,-0.03464662283658981,0.32291170954704285
0,executed,9007,2,0.06420828402042389,0.12262650579214096,-0.025475885719060898,-0.001542220008559525,-0.015362502075731754,-0.03455733135342598,0.2973964512348175
0,executed,9007,3,0.06846098601818085,0.1248454749584198,-0.031253181397914886,-0.0018698442727327347,-0.017006395384669304,-0.03438137471675873,0.2726856470108032
0,executed,9007,4,0.07159639894962311,0.1266193836927414,-0.035949986428022385,-0.0022316952235996723,-0.01894090697169304,-0.034126728773117065,0.2401033341884613
0,executed,9008,0,0.061947476118803024,0.13548171520233154,-0.04238572716712952,-0.0001932677550939843,-0.008656024001538754,-0.03421197086572647,0.15479235351085663
0,executed,9008,1,0.06500902771949768,0.1370094120502472,-0.049255046993494034,-0.0003377497778274119,-0.00917152501642704,-0.03387957438826561,0.14149421453475952
0,executed,9008,2,0.06753101199865341,0.13885387778282166,-0.05555759742856026,-0.00042759772622957826,-0.009717117063701153,-0.03376892954111099,0.1310703158378601
0,executed,9008,3,0.07065459340810776,0.14123108983039856,-0.06206090375781059,-0.000507117307279259,-0.010063017718493938,-0.03373580798506737,0.1242016926407814
0,executed,9008,4,0.07286984473466873,0.14297017455101013,-0.07027997821569443,-0.000749047554563731,-0.01041520293802023,-0.03350690007209778,0.11720715463161469
0,executed,9009,0,0.04314373806118965,0.13564762473106384,-0.03313881903886795,-0.00038870895514264703,-0.009099342860281467,-0.03482726216316223,0.17829999327659607
0,executed,9009,1,0.04625602066516876,0.13714437186717987,-0.03437964618206024,-0.000455360917840153,-0.00937778502702713,-0.034776024520397186,0.16560089588165283
0,executed,9009,2,0.050377339124679565,0.13894155621528625,-0.038773998618125916,-0.000715790840331465,-0.009609918110072613,-0.03464554622769356,0.1576610505580902
0,executed,9009,3,0.05499323830008507,0.14040572941303253,-0.04205453768372536,-0.000897014222573489,-0.010148224420845509,-0.03452733904123306,0.1505172997713089
0,executed,9009,4,0.0600469745695591,0.1429395079612732,-0.04914150759577751,-0.001227687462233007,-0.010629109106957912,-0.0342738963663578,0.14316055178642273
500,chunks,9000,0,0.12702127876435845,0.012708440866386478,-0.35384559184824727,-0.06083104182415939,-0.024940682285891896,-0.0016080447926073368,-0.9280568998824479
500,chunks,9000,1,0.23433501321969927,-0.019000731022536493,-0.29954012188848145,-0.0535772268202753,-0.01728730626660109,-0.00779342213638632,-0.8803172943397861
500,chunks,9000,2,0.41320660972790935,0.04752885692325118,-0.12117585086388412,-0.041551550349024614,-0.036594315944922184,-0.012298396833174609,-0.4401228708365612
500,chunks,9000,3,0.5518182641045031,0.06830510103292599,0.0690111454699075,-0.03089288487124958,-0.04907832900057022,-0.01934538933718622,-0.07350767943135875
500,chunks,9000,4,0.5652843921577528,0.0781392703730979,0.2123366738726869,-0.02450275326377872,-0.05389321476710773,-0.02440309585475859,0.9379547419045775
500,chunks,9000,5,0.4880987813082162,0.08815533736705006,0.27984843488394595,-0.02010876792949189,-0.07703153607763247,-0.02839980118173068,1.1112015513530809
500,chunks,9000,6,0.3190043844409223,0.11595200564146675,0.23909630172708407,-0.019445151308121446,-0.10364757603429221,-0.0367503058124563,0.5401897886037863
500,chunks,9000,7,0.32799230020395836,0.08104030276269097,0.20998801664712324,-0.004327712445491275,-0.10786931873656193,-0.03606537775338604,-0.2198638062328791
500,chunks,9000,8,0.28091569073408895,0.04206250569863408,0.1442030564965736,0.006757764704233869,-0.10211163570442798,-0.03451401707647669,-0.7109336716510618
500,chunks,9000,9,0.2529047171682646,0.00046781035104201396,0.09009738052834285,0.014777661534331812,-0.09474651063123636,-0.03305038035199429,-0.647228200429905
500,chunks,9000,10,0.22582910756478536,-0.043617626638511736,0.03415297678558714,0.019936012439562188,-0.08815596421446595,-0.03183502382016036,-0.32817970820600206
500,chunks,9000,11,0.1925185417430879,-0.1046457682100059,-0.04812551558331929,0.022867982637927196,-0.0821930232938681,-0.030131937542684242,-0.37017573346403887
500,chunks,9000,12,0.17822045239791207,-0.1452229717963739,-0.10936236008137643,0.021781696948930018,-0.0767349510035078,-0.02880138929968542,-0.36052363229352236
500,chunks,9000,13,0.16363370591673404,-0.18572271819043845,-0.1925940669971163,0.019904933923552137,-0.07197457755347489,-0.027525745976722728,-0.3473000980565039
500,chunks,9000,14,0.15915084398229928,-0.21825248565775013,-0.3019870489417067,0.01816086859970239,-0.06800971093929203,-0.026405631078977025,-0.2588934822611076
500,chunks,9000,15,0.15265336794850695,-0.26159761496951917,-0.4584767845439409,0.015559644305482945,-0.0658221416216535,-0.02496254490632569,-0.36764857700345965
500,chunks,9000,16,0.13324426327726144,-0.2931503514962409,-0.6000955944000702,0.013639394480656857,-0.06664142432413148,-0.023166773520126048,-0.46523567757288486
500,chunks,9000,17,0.09696485899235037,-0.3387495977690475,-0.7261832654816839,0.012715528878497244,-0.07290306286941198,-0.019833971440077595,-0.6049025153107234
500,chunks,9000,18,0.042391397919492056,-0.38332809907855336,-0.8437882449861811,0.012841224071038998,-0.0847149907929632,-0.015433222550613683,-0.6065099018940524
500,chunks,9000,19,0.016491073920173266,-0.4001823334637573,-0.9143933777335645,0.01242128132607653,-0.08947777858649096,-0.013001067036216424,-0.6162073961427308
500,chunks,9000,20,0.00021840255811934883,-0.4037239579583888,-0.9546853421871054,0.0124381157826424,-0.09221237081702142,-0.01110950271563084,-0.5843080294609497
500,chunks,9000,21,0.007939213529169958,-0.3829906110501242,-0.9467465419799562,0.01223154020518167,-0.0895455736613574,-0.009823627827380787,-0.5384537694152969
500,chunks,9000,22,0.020039881015393224,-0.36494725384867754,-0.9346665572209906,0.011930685421501832,-0.08635251926834125,-0.009064393885964039,-0.48307568785897226
500,chunks,9000,23,0.030107507365646255,-0.35182972341770274,-0.9105708956117925,0.011253337976787613,-0.08225260805319598,-0.007314755789493824,-0.4006650260723714
500,chunks,9000,24,0.03947282978448001,-0.3187898087987546,-0.8707632431421869,0.010492242430678625,-0.07435088739999482,-0.0030713564192927645,-0.4153981454424973
500,chunks,9000,25,0.03448230795700552,-0.2882565497540051,-0.8257255664169325,0.010021020603008343,-0.06414189010000931,0.0012926624293253877,-0.3777458840522605
500,chunks,9000,26,0.004501979838388737,-0.2599900543173274,-0.7529852553365137,0.009259635238644788,-0.05116244911625099,0.004248576174628579,-0.2905283310965087
500,chunks,9000,27,-0.041585257568686335,-0.2159693292911617,-0.6247844909043622,0.006919551253054034,-0.03758522790367588,0.007460100931306085,-0.06431154288817148
500,chunks,9000,28,-0.24717807953479964,-0.0454546436605581,-0.18098103776228958,-0.013132126979991223,-0.0240966138711896,0.0160704346490238,0.20415337901814998
500,chunks,9000,29,-0.2705590547547846,0.0043755961183807035,-0.0667259106281845,-0.01895095728257494,-0.020522317616120597,0.017958134950079738,0.527736433418257
500,chunks,9000,30,-0.272412159173611,0.0819942232937227,-0.03145800154440682,-0.018422006939556108,-0.010083452761326692,0.017023365682552728,0.9018831618192187
500,chunks,9000,31,-0.26569875907924606,0.12957745809019003,-0.010454682522274661,-0.018897608850658634,-0.004864553307994507,0.014960678623769992,0.9634634706057525
500,chunks,9000,32,-0.2538939714773298,0.14545816823314658,0.016151379603699154,-0.022805033862858898,-0.00575538028220833,0.014924328865389247,0.875609707131139
500,chunks,9000,33,-0.23639289119733342,0.15253894563381873,0.03728044951483726,-0.028905375338287926,-0.011420145912052709,0.013328895308485522,0.7912981954584944
500,chunks,9000,34,-0.21602878571678913,0.15789459644750833,0.03856121161064967,-0.0378619186774538,-0.01728087575556194,0.00890746473530607,0.8299119647770704
500,chunks,9000,35,-0.20335448756019697,0.15503103397469203,0.02475359154579218,-0.04261835650164469,-0.02309468163381541,0.005073076640487603,0.8789383756575488
500,chunks,9000,36,-0.19327572012068378,0.15311847330507025,0.01405962023499438,-0.04593259932132857,-0.029537019667323194,0.0036972409084143204,0.892571331878768
500,chunks,9000,37,-0.18039893221536596,0.15461884728623995,0.007373044098415327,-0.04981517026995112,-0.034892621648200395,0.00343522191895123,0.713391706066549
